"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RP","Dario Alvarez",4000,"KC@Tex 08:05PM ET",4.726,"Tex"
"RP","Frank Garces",4000,"Cin@SD 08:40PM ET",0,"SD"
"RP","Seth Maness",4000,"StL@Mia 07:10PM ET",2.017,"StL"
"RP","Scott Oberg",4000,"Col@NYM 07:10PM ET",2.096,"Col"
"RP","Tommy Kahnle",4000,"CWS@Min 07:10PM ET",1.250,"CWS"
"RP","Matt Barnes",4000,"Bos@LAA 09:05PM ET",3.688,"Bos"
"RP","Dean Kiekhefer",4000,"StL@Mia 07:10PM ET",1.789,"StL"
"RP","Scott Alexander",4000,"KC@Tex 08:05PM ET",2.806,"KC"
"RP","Erik Goeddel",4000,"Col@NYM 07:10PM ET",2.922,"NYM"
"RP","David Goforth",4000,"Pit@Mil 07:10PM ET",0.979,"Mil"
"RP","Tyler Thornburg",4000,"Pit@Mil 07:10PM ET",4.138,"Mil"
"SP","Jesse Hahn",4000,"Oak@Cle 07:10PM ET",6.706,"Oak"
"RP","Shawn Tolleson",4000,"KC@Tex 08:05PM ET",1.296,"Tex"
"SP","Logan Verrett",4000,"Col@NYM 07:10PM ET",5.520,"NYM"
"RP","Edubray Ramos",4000,"Phi@Atl 07:10PM ET",2.847,"Phi"
"RP","A.J. Schugel",4000,"Pit@Mil 07:10PM ET",3.819,"Pit"
"RP","Luke Jackson",4000,"KC@Tex 08:05PM ET",-1.719,"Tex"
"RP","Cam Bedrosian",4000,"Bos@LAA 09:05PM ET",3.607,"LAA"
"RP","Addison Reed",4000,"Col@NYM 07:10PM ET",3.858,"NYM"
"RP","Sam Tuivailala",4000,"StL@Mia 07:10PM ET",0.788,"StL"
"SP","Justin Nicolino",4000,"StL@Mia 07:10PM ET",6.075,"Mia"
"RP","Logan Darnell",4000,"CWS@Min 07:10PM ET",0,"Min"
"RP","Michael Mariot",4000,"Phi@Atl 07:10PM ET",0,"Phi"
"RP","Heath Hembree",4000,"Bos@LAA 09:05PM ET",4.407,"Bos"
"OF","Adam Duvall",4000,"Cin@SD 08:40PM ET",8.368,"Cin"
"RP","Kyle Ryan",4000,"Hou@Det 07:10PM ET",2.274,"Det"
"RP","Gabriel Ynoa",4000,"Col@NYM 07:10PM ET",0,"NYM"
"RP","Ryan O'Rourke",4000,"CWS@Min 07:10PM ET",1.413,"Min"
"RP","Cody Allen",4000,"Oak@Cle 07:10PM ET",3.929,"Cle"
"SP","Cody Anderson",4000,"Oak@Cle 07:10PM ET",6.232,"Cle"
"SP","Zach Neal",4000,"Oak@Cle 07:10PM ET",1.822,"Oak"
"RP","Adam Liberatore",4000,"Ari@LAD 09:10PM ET",2.909,"LAD"
"RP","Michael Ynoa",4000,"CWS@Min 07:10PM ET",3.025,"CWS"
"SP","Andrew Triggs",4000,"Oak@Cle 07:10PM ET",3.700,"Oak"
"RP","Dayan Diaz",4000,"Cin@SD 08:40PM ET",-0.533,"Cin"
"SP","Dillon Overton",4000,"Oak@Cle 07:10PM ET",4.117,"Oak"
"RP","Alex Claudio",4000,"KC@Tex 08:05PM ET",3.130,"Tex"
"RP","Keith Hessler",4000,"Cin@SD 08:40PM ET",-1.080,"SD"
"SP","Christian Bergman",4000,"Col@NYM 07:10PM ET",4.650,"Col"
"SP","Marco Gonzales",4000,"StL@Mia 07:10PM ET",0,"StL"
"RP","Matt Stites",4000,"Ari@LAD 09:10PM ET",0,"Ari"
"RP","Cody Hall",4000,"StL@Mia 07:10PM ET",0.275,"Mia"
"RP","A.J. Achter",4000,"Bos@LAA 09:05PM ET",2.313,"LAA"
"RP","Hector Neris",4000,"Phi@Atl 07:10PM ET",3.712,"Phi"
"RP","Tayron Guerrero",4000,"Cin@SD 08:40PM ET",0.100,"SD"
"RP","Nefi Ogando",4000,"StL@Mia 07:10PM ET",2.317,"Mia"
"SP","Adam Morgan",4000,"Phi@Atl 07:10PM ET",7.275,"Phi"
"RP","Drew VerHagen",4000,"Hou@Det 07:10PM ET",0.797,"Det"
"RP","Colton Murray",4000,"Phi@Atl 07:10PM ET",2.809,"Phi"
"RP","Jacob Barnes",4000,"Pit@Mil 07:10PM ET",2.978,"Mil"
"SP","Severino Gonzalez",4000,"Phi@Atl 07:10PM ET",3.286,"Phi"
"RP","Miguel Almonte",4000,"KC@Tex 08:05PM ET",0,"KC"
"RP","Andrew Chafin",4000,"Ari@LAD 09:10PM ET",1.644,"Ari"
"RP","Adrian Houser",4000,"Pit@Mil 07:10PM ET",0,"Mil"
"RP","Sean Gilmartin",4000,"Col@NYM 07:10PM ET",1.970,"NYM"
"RP","Carter Capps",4000,"StL@Mia 07:10PM ET",0,"Mia"
"RP","Evan Marshall",4000,"Ari@LAD 09:10PM ET",0.488,"Ari"
"RP","Tony Cingrani",4000,"Cin@SD 08:40PM ET",2.301,"Cin"
"SP","Mike Clevinger",4000,"Oak@Cle 07:10PM ET",5.288,"Cle"
"RP","Noe Ramirez",4000,"Bos@LAA 09:05PM ET",1.541,"Bos"
"RP","Carson Smith",4000,"Bos@LAA 09:05PM ET",2.733,"Bos"
"RP","Kevin Quackenbush",4000,"Cin@SD 08:40PM ET",2.523,"SD"
"RP","Ryan Merritt",4000,"Oak@Cle 07:10PM ET",13.150,"Cle"
"SP","Chris Bassitt",4000,"Oak@Cle 07:10PM ET",8.320,"Oak"
"RP","Carlos Estevez",4000,"Col@NYM 07:10PM ET",2.957,"Col"
"RP","Elvis Araujo",4000,"Phi@Atl 07:10PM ET",2.050,"Phi"
"RP","Shawn Armstrong",4000,"Oak@Cle 07:10PM ET",-0.950,"Cle"
"RP","Andrew Faulkner",4000,"KC@Tex 08:05PM ET",-0.306,"Tex"
"RP","Michael Roth",4000,"KC@Tex 08:05PM ET",-4.350,"Tex"
"RP","Kyle Barraclough",4000,"StL@Mia 07:10PM ET",4.295,"Mia"
"SP","Nick Martinez",4000,"KC@Tex 08:05PM ET",1.093,"Tex"
"RP","Seth Lugo",4000,"Col@NYM 07:10PM ET",4.775,"NYM"
"RP","Keone Kela",4000,"KC@Tex 08:05PM ET",3.718,"Tex"
"RP","J.T. Chargois",4000,"CWS@Min 07:10PM ET",-12.100,"Min"
"RP","Dominic Leone",4000,"Ari@LAD 09:10PM ET",0.855,"Ari"
"SP","Kyle Zimmer",4000,"KC@Tex 08:05PM ET",0,"KC"
"SP","Tyler Duffey",4000,"CWS@Min 07:10PM ET",9.091,"Min"
"RP","Nick Wittgren",4000,"StL@Mia 07:10PM ET",3.980,"Mia"
"RP","Warwick Saupold",4000,"Hou@Det 07:10PM ET",1.760,"Det"
"RP","Silvino Bracho",4000,"Ari@LAD 09:10PM ET",1.040,"Ari"
"SS","Carlos Correa",4000,"Hou@Det 07:10PM ET",8.847,"Hou"
"RP","Matt Bowman",4000,"StL@Mia 07:10PM ET",3.336,"StL"
"RP","J.B. Wendelken",4000,"Oak@Cle 07:10PM ET",-2.475,"Oak"
"RP","Brian Ellington",4000,"StL@Mia 07:10PM ET",4.050,"Mia"
"RP","Shae Simmons",4000,"Phi@Atl 07:10PM ET",0,"Atl"
"RP","Ryan Dull",4000,"Oak@Cle 07:10PM ET",4.236,"Oak"
"RP","Miguel Castro",4000,"Col@NYM 07:10PM ET",1.189,"Col"
"SP","Mike Mayers",4000,"StL@Mia 07:10PM ET",-19.000,"StL"
"RP","Kyle Crockett",4000,"Oak@Cle 07:10PM ET",0.781,"Cle"
"RP","Corey Knebel",4000,"Pit@Mil 07:10PM ET",2.572,"Mil"
"RP","Tyler Danish",4000,"CWS@Min 07:10PM ET",-1.883,"CWS"
"SP","Nate Smith",4000,"Bos@LAA 09:05PM ET",0,"LAA"
"RP","Matt Marksberry",4000,"Phi@Atl 07:10PM ET",1.000,"Atl"
"RP","Dalier Hinojosa",4000,"Phi@Atl 07:10PM ET",2.495,"Phi"
"RP","Zac Curtis",4000,"Ari@LAD 09:10PM ET",0.600,"Ari"
"RP","Greg Mahle",4000,"Bos@LAA 09:05PM ET",1.260,"LAA"
"1B","Albert Pujols",3900,"Bos@LAA 09:05PM ET",7.950,"LAA"
"1B","Joe Mauer",3900,"CWS@Min 07:10PM ET",6.854,"Min"
"2B","Chase Utley",3900,"Ari@LAD 09:10PM ET",6.807,"LAD"
"2B","Dustin Pedroia",3900,"Bos@LAA 09:05PM ET",8.444,"Bos"
"OF","Brett Eibner",3900,"KC@Tex 08:05PM ET",5.423,"KC"
"2B","Jean Segura",3900,"Ari@LAD 09:10PM ET",8.704,"Ari"
"OF","Marcell Ozuna",3900,"StL@Mia 07:10PM ET",8.131,"Mia"
"OF","Christian Yelich",3900,"StL@Mia 07:10PM ET",8.173,"Mia"
"OF","Ichiro Suzuki",3800,"StL@Mia 07:10PM ET",4.448,"Mia"
"OF","Paulo Orlando",3800,"KC@Tex 08:05PM ET",5.893,"KC"
"C","Stephen Vogt",3800,"Oak@Cle 07:10PM ET",6.305,"Oak"
"OF","Stephen Piscotty",3800,"StL@Mia 07:10PM ET",8.417,"StL"
"3B","Nick Castellanos",3800,"Hou@Det 07:10PM ET",7.990,"Det"
"1B","C.J. Cron",3800,"Bos@LAA 09:05PM ET",7.130,"LAA"
"3B","Adonis Garcia",3800,"Phi@Atl 07:10PM ET",6.100,"Atl"
"OF","Cameron Maybin",3700,"Hou@Det 07:10PM ET",8.322,"Det"
"OF","Jake Smolinski",3700,"Oak@Cle 07:10PM ET",5.625,"Oak"
"1B","Lucas Duda",3700,"Col@NYM 07:10PM ET",6.282,"NYM"
"1B","Eric Hosmer",3700,"KC@Tex 08:05PM ET",7.644,"KC"
"1B","Matt Adams",3700,"StL@Mia 07:10PM ET",5.466,"StL"
"OF","Joc Pederson",3700,"Ari@LAD 09:10PM ET",6.904,"LAD"
"OF","Terrance Gore",3700,"KC@Tex 08:05PM ET",3.500,"KC"
"OF","Mallex Smith",3700,"Phi@Atl 07:10PM ET",6.466,"Atl"
"OF","Nomar Mazara",3700,"KC@Tex 08:05PM ET",6.695,"Tex"
"SS","Tim Anderson",3700,"CWS@Min 07:10PM ET",7.048,"CWS"
"1B","Victor Martinez",3600,"Hou@Det 07:10PM ET",7.238,"Det"
"3B","Jose Reyes",3600,"Col@NYM 07:10PM ET",9.000,"NYM"
"2B/OF","Howie Kendrick",3600,"Ari@LAD 09:10PM ET",6.211,"LAD"
"3B","Jhonny Peralta",3600,"StL@Mia 07:10PM ET",6.133,"StL"
"2B","Neil Walker",3600,"Col@NYM 07:10PM ET",6.624,"NYM"
"1B/3B","David Freese",3600,"Pit@Mil 07:10PM ET",6.761,"Pit"
"OF","Tommy Pham",3600,"StL@Mia 07:10PM ET",5.649,"StL"
"3B","Danny Valencia",3600,"Oak@Cle 07:10PM ET",7.603,"Oak"
"OF","David Peralta",3600,"Ari@LAD 09:10PM ET",6.667,"Ari"
"C","Yasmani Grandal",3600,"Ari@LAD 09:10PM ET",6.263,"LAD"
"OF","Abraham Almonte",3600,"Oak@Cle 07:10PM ET",2.800,"Cle"
"1B","Jose Abreu",3600,"CWS@Min 07:10PM ET",7.010,"CWS"
"OF","Trayce Thompson",3600,"Ari@LAD 09:10PM ET",5.938,"LAD"
"OF","Jeremy Hazelbaker",3600,"StL@Mia 07:10PM ET",4.714,"StL"
"2B","Brian Dozier",3600,"CWS@Min 07:10PM ET",8.206,"Min"
"3B","Jake Lamb",3600,"Ari@LAD 09:10PM ET",8.760,"Ari"
"3B/OF","Hernan Perez",3600,"Pit@Mil 07:10PM ET",6.262,"Mil"
"OF","Jackie Bradley Jr.",3600,"Bos@LAA 09:05PM ET",9.103,"Bos"
"3B/OF","Miguel Sano",3600,"CWS@Min 07:10PM ET",7.833,"Min"
"2B/3B","Jurickson Profar",3600,"KC@Tex 08:05PM ET",6.340,"Tex"
"2B/OF","Jose Peraza",3600,"Cin@SD 08:40PM ET",4.935,"Cin"
"3B/OF","Jose Ramirez",3600,"Oak@Cle 07:10PM ET",7.161,"Cle"
"C","Yadier Molina",3500,"StL@Mia 07:10PM ET",6.011,"StL"
"OF","Rickie Weeks Jr.",3500,"Ari@LAD 09:10PM ET",3.253,"Ari"
"3B","Trevor Plouffe",3500,"CWS@Min 07:10PM ET",6.136,"Min"
"C","Salvador Perez",3500,"KC@Tex 08:05PM ET",6.870,"KC"
"SS","Jordy Mercer",3500,"Pit@Mil 07:10PM ET",6.265,"Pit"
"2B","Scooter Gennett",3500,"Pit@Mil 07:10PM ET",6.902,"Mil"
"2B","Cesar Hernandez",3500,"Phi@Atl 07:10PM ET",5.830,"Phi"
"SS","Marcus Semien",3500,"Oak@Cle 07:10PM ET",7.126,"Oak"
"OF","Kole Calhoun",3500,"Bos@LAA 09:05PM ET",7.812,"LAA"
"OF","Delino DeShields",3500,"KC@Tex 08:05PM ET",5.919,"Tex"
"OF/SS","Adam Frazier",3500,"Pit@Mil 07:10PM ET",5.136,"Pit"
"C","Robinson Chirinos",3400,"KC@Tex 08:05PM ET",5.421,"Tex"
"OF","Chris Young",3400,"Bos@LAA 09:05PM ET",5.625,"Bos"
"OF","Andre Ethier",3400,"Ari@LAD 09:10PM ET",0,"LAD"
"1B","Chris Carter",3400,"Pit@Mil 07:10PM ET",7.424,"Mil"
"C","Welington Castillo",3400,"Ari@LAD 09:10PM ET",6.733,"Ari"
"OF","Kirk Nieuwenhuis",3400,"Pit@Mil 07:10PM ET",5.393,"Mil"
"2B","DJ LeMahieu",3400,"Col@NYM 07:10PM ET",8.232,"Col"
"3B/SS","Tyler Saladino",3400,"CWS@Min 07:10PM ET",5.308,"CWS"
"1B","Kennys Vargas",3400,"CWS@Min 07:10PM ET",9.235,"Min"
"OF","Eddie Rosario",3400,"CWS@Min 07:10PM ET",6.451,"Min"
"1B","Jason Rogers",3400,"Pit@Mil 07:10PM ET",2.600,"Pit"
"1B/3B","Travis Shaw",3400,"Bos@LAA 09:05PM ET",7.309,"Bos"
"2B/SS","Chris Taylor",3400,"Ari@LAD 09:10PM ET",4.048,"LAD"
"OF","Marlon Byrd",3300,"Oak@Cle 07:10PM ET",6.529,"Cle"
"OF","Curtis Granderson",3300,"Col@NYM 07:10PM ET",7.167,"NYM"
"OF","Nick Markakis",3300,"Phi@Atl 07:10PM ET",6.663,"Atl"
"1B","Mark Reynolds",3300,"Col@NYM 07:10PM ET",6.830,"Col"
"3B","Yunel Escobar",3300,"Bos@LAA 09:05PM ET",6.989,"LAA"
"C","Francisco Cervelli",3300,"Pit@Mil 07:10PM ET",5.964,"Pit"
"1B/OF","Scott Van Slyke",3300,"Ari@LAD 09:10PM ET",3.000,"LAD"
"OF","Alex Gordon",3300,"KC@Tex 08:05PM ET",5.873,"KC"
"OF","Justin Upton",3300,"Hou@Det 07:10PM ET",6.816,"Det"
"C","Roberto Perez",3300,"Oak@Cle 07:10PM ET",2.455,"Cle"
"OF","Robbie Grossman",3300,"CWS@Min 07:10PM ET",7.517,"Min"
"2B","Josh Harrison",3300,"Pit@Mil 07:10PM ET",6.417,"Pit"
"C","Chris Herrmann",3300,"Ari@LAD 09:10PM ET",6.278,"Ari"
"OF","Reymond Fuentes",3300,"KC@Tex 08:05PM ET",4.692,"KC"
"1B","Tommy Joseph",3300,"Phi@Atl 07:10PM ET",6.729,"Phi"
"2B","Ryan Schimpf",3300,"Cin@SD 08:40PM ET",7.771,"SD"
"SS","Alen Hanson",3300,"Pit@Mil 07:10PM ET",1.667,"Pit"
"OF","Travis Jankowski",3300,"Cin@SD 08:40PM ET",4.325,"SD"
"2B","Brandon Phillips",3200,"Cin@SD 08:40PM ET",6.389,"Cin"
"1B","Justin Morneau",3200,"CWS@Min 07:10PM ET",4.818,"CWS"
"1B","Prince Fielder",3200,"KC@Tex 08:05PM ET",5.831,"Tex"
"1B","James Loney",3200,"Col@NYM 07:10PM ET",6.720,"NYM"
"SS","Asdrubal Cabrera",3200,"Col@NYM 07:10PM ET",6.273,"NYM"
"OF","Travis Snider",3200,"KC@Tex 08:05PM ET",0,"KC"
"OF","Gerardo Parra",3200,"Col@NYM 07:10PM ET",6.873,"Col"
"3B","Mike Moustakas",3200,"KC@Tex 08:05PM ET",7.286,"KC"
"2B/3B","Yangervis Solarte",3200,"Cin@SD 08:40PM ET",8.033,"SD"
"OF","Joey Butler",3200,"Oak@Cle 07:10PM ET",0,"Cle"
"OF","Keon Broxton",3200,"Pit@Mil 07:10PM ET",4.303,"Mil"
"OF","Domingo Santana",3200,"Pit@Mil 07:10PM ET",5.628,"Mil"
"OF","Danny Santana",3200,"CWS@Min 07:10PM ET",5.483,"Min"
"OF","Bubba Starling",3200,"KC@Tex 08:05PM ET",0,"KC"
"1B/OF","Ryan Rua",3200,"KC@Tex 08:05PM ET",5.915,"Tex"
"1B","John Jaso",3100,"Pit@Mil 07:10PM ET",5.500,"Pit"
"OF","Michael Bourn",3100,"Ari@LAD 09:10PM ET",6.377,"Ari"
"C","Jarrod Saltalamacchia",3100,"Hou@Det 07:10PM ET",6.069,"Det"
"3B","Luis Valbuena",3100,"Hou@Det 07:10PM ET",6.767,"Hou"
"SS","Elvis Andrus",3100,"KC@Tex 08:05PM ET",7.200,"Tex"
"1B/3B","Marwin Gonzalez",3100,"Hou@Det 07:10PM ET",6.411,"Hou"
"OF","Avisail Garcia",3100,"CWS@Min 07:10PM ET",5.646,"CWS"
"C","Josh Phegley",3100,"Oak@Cle 07:10PM ET",5.192,"Oak"
"OF","Aaron Altherr",3100,"Phi@Atl 07:10PM ET",14.500,"Phi"
"1B/OF","Darin Ruf",3100,"Phi@Atl 07:10PM ET",1.645,"Phi"
"OF","Ender Inciarte",3100,"Phi@Atl 07:10PM ET",6.151,"Atl"
"2B/3B","Greg Garcia",3100,"StL@Mia 07:10PM ET",4.830,"StL"
"C","J.T. Realmuto",3100,"StL@Mia 07:10PM ET",6.954,"Mia"
"OF","Jared Hoying",3100,"KC@Tex 08:05PM ET",2.529,"Tex"
"3B","Maikel Franco",3100,"Phi@Atl 07:10PM ET",7.131,"Phi"
"3B/OF","Joey Gallo",3100,"KC@Tex 08:05PM ET",3.200,"Tex"
"SS","Alex Bregman",3100,"Hou@Det 07:10PM ET",1.000,"Hou"
"OF","Michael Conforto",3100,"Col@NYM 07:10PM ET",6.054,"NYM"
"2B/OF","Kelly Johnson",3000,"Col@NYM 07:10PM ET",3.494,"NYM"
"OF","Alejandro De Aza",3000,"Col@NYM 07:10PM ET",2.342,"NYM"
"1B","Billy Butler",3000,"Oak@Cle 07:10PM ET",4.567,"Oak"
"SS","Alcides Escobar",3000,"KC@Tex 08:05PM ET",5.814,"KC"
"3B/SS","Ivan De Jesus Jr.",3000,"Cin@SD 08:40PM ET",3.214,"Cin"
"C","Drew Butera",3000,"KC@Tex 08:05PM ET",4.800,"KC"
"OF","Austin Jackson",3000,"CWS@Min 07:10PM ET",5.593,"CWS"
"C","Tyler Flowers",3000,"Phi@Atl 07:10PM ET",5.981,"Atl"
"OF","Drew Stubbs",3000,"KC@Tex 08:05PM ET",4.400,"Tex"
"C","Travis d'Arnaud",3000,"Col@NYM 07:10PM ET",4.658,"NYM"
"OF/SS","Andrew Romine",3000,"Hou@Det 07:10PM ET",2.090,"Det"
"C","Alex Avila",3000,"CWS@Min 07:10PM ET",5.073,"CWS"
"OF","Kike Hernandez",3000,"Ari@LAD 09:10PM ET",3.231,"LAD"
"C","Tucker Barnhart",3000,"Cin@SD 08:40PM ET",5.267,"Cin"
"OF","Max Muncy",3000,"Oak@Cle 07:10PM ET",3.533,"Oak"
"3B","Giovanny Urshela",3000,"Oak@Cle 07:10PM ET",0,"Cle"
"OF","Steven Moya",3000,"Hou@Det 07:10PM ET",6.615,"Det"
"SS","Jose Iglesias",3000,"Hou@Det 07:10PM ET",5.621,"Det"
"OF","Alex Dickerson",3000,"Cin@SD 08:40PM ET",6.531,"SD"
"OF","Tyler Holt",3000,"Cin@SD 08:40PM ET",2.471,"Cin"
"C","Evan Gattis",3000,"Hou@Det 07:10PM ET",6.986,"Hou"
"OF","Peter O'Brien",3000,"Ari@LAD 09:10PM ET",3.857,"Ari"
"3B","Renato Nunez",3000,"Oak@Cle 07:10PM ET",0,"Oak"
"SS","Orlando Arcia",3000,"Pit@Mil 07:10PM ET",0,"Mil"
"2B","Cory Spangenberg",3000,"Cin@SD 08:40PM ET",6.429,"SD"
"2B/OF","Jace Peterson",3000,"Phi@Atl 07:10PM ET",5.524,"Atl"
"OF","Byron Buxton",3000,"CWS@Min 07:10PM ET",5.051,"Min"
"SS","Raul Mondesi",3000,"KC@Tex 08:05PM ET",6.250,"KC"
"C","Dioner Navarro",2900,"CWS@Min 07:10PM ET",4.771,"CWS"
"2B/3B","Andres Blanco",2900,"Phi@Atl 07:10PM ET",4.027,"Phi"
"C","Nick Hundley",2900,"Col@NYM 07:10PM ET",6.392,"Col"
"2B","Jed Lowrie",2900,"Oak@Cle 07:10PM ET",5.583,"Oak"
"OF","Jon Jay",2900,"Cin@SD 08:40PM ET",6.882,"SD"
"OF","Juan Lagares",2900,"Col@NYM 07:10PM ET",3.282,"NYM"
"C","Tony Cruz",2900,"KC@Tex 08:05PM ET",0.000,"KC"
"2B","Derek Dietrich",2900,"StL@Mia 07:10PM ET",5.433,"Mia"
"2B","Christian Colon",2900,"KC@Tex 08:05PM ET",3.513,"KC"
"SS","Freddy Galvis",2900,"Phi@Atl 07:10PM ET",5.882,"Phi"
"2B","Brett Lawrie",2900,"CWS@Min 07:10PM ET",6.702,"CWS"
"OF","Anthony Gose",2900,"Hou@Det 07:10PM ET",4.700,"Det"
"3B","Dusty Coleman",2900,"KC@Tex 08:05PM ET",0,"KC"
"OF","Chris Owings",2900,"Ari@LAD 09:10PM ET",6.233,"Ari"
"OF","Brock Holt",2900,"Bos@LAA 09:05PM ET",6.623,"Bos"
"C","Yan Gomes",2900,"Oak@Cle 07:10PM ET",4.704,"Cle"
"OF","Steve Selsky",2900,"Cin@SD 08:40PM ET",1.625,"Cin"
"SS","Jorge Polanco",2900,"CWS@Min 07:10PM ET",4.769,"Min"
"C","Austin Barnes",2900,"Ari@LAD 09:10PM ET",1.500,"LAD"
"OF","Brandon Nimmo",2900,"Col@NYM 07:10PM ET",4.438,"NYM"
"C/OF","Blake Swihart",2900,"Bos@LAA 09:05PM ET",5.947,"Bos"
"1B","Byung Ho Park",2900,"CWS@Min 07:10PM ET",6.306,"Min"
"SS","Jimmy Rollins",2800,"CWS@Min 07:10PM ET",6.268,"CWS"
"1B/OF","Corey Hart",2800,"Pit@Mil 07:10PM ET",0,"Pit"
"1B","Michael Morse",2800,"Pit@Mil 07:10PM ET",0.000,"Pit"
"C","Chris Gimenez",2800,"Oak@Cle 07:10PM ET",2.805,"Cle"
"C","Kurt Suzuki",2800,"CWS@Min 07:10PM ET",6.014,"Min"
"OF","Will Venable",2800,"Ari@LAD 09:10PM ET",0.917,"LAD"
"OF","Antoan Richardson",2800,"Pit@Mil 07:10PM ET",0,"Pit"
"C","Eric Fryer",2800,"Pit@Mil 07:10PM ET",3.600,"Pit"
"OF","Collin Cowgill",2800,"Oak@Cle 07:10PM ET",0.778,"Cle"
"OF","J.B. Shuck",2800,"CWS@Min 07:10PM ET",4.538,"CWS"
"2B","Kolten Wong",2800,"StL@Mia 07:10PM ET",4.321,"StL"
"1B/3B","Jefry Marte",2800,"Bos@LAA 09:05PM ET",5.022,"LAA"
"3B","Matt Davidson",2800,"CWS@Min 07:10PM ET",7.000,"CWS"
"1B/OF","Ben Paulsen",2800,"Col@NYM 07:10PM ET",3.724,"Col"
"C","Elias Diaz",2800,"Pit@Mil 07:10PM ET",2.000,"Pit"
"SS","Erik Gonzalez",2800,"Oak@Cle 07:10PM ET",1.500,"Cle"
"2B","Arismendy Alcantara",2800,"Oak@Cle 07:10PM ET",3.800,"Oak"
"2B","Carlos Sanchez",2800,"CWS@Min 07:10PM ET",2.063,"CWS"
"C","Jacob Stallings",2800,"Pit@Mil 07:10PM ET",3.500,"Pit"
"SS","Adeiny Hechavarria",2800,"StL@Mia 07:10PM ET",4.990,"Mia"
"SS","Andrelton Simmons",2800,"Bos@LAA 09:05PM ET",5.594,"LAA"
"OF","Jason Coats",2800,"CWS@Min 07:10PM ET",2.000,"CWS"
"2B","Matt Reynolds",2800,"Col@NYM 07:10PM ET",2.704,"NYM"
"OF","Tyler Goeddel",2800,"Phi@Atl 07:10PM ET",3.536,"Phi"
"OF","Josh Bell",2800,"Pit@Mil 07:10PM ET",7.750,"Pit"
"OF","Michael Reed",2800,"Pit@Mil 07:10PM ET",0,"Mil"
"1B","A.J. Reed",2800,"Hou@Det 07:10PM ET",3.824,"Hou"
"OF","Clint Frazier",2800,"Oak@Cle 07:10PM ET",0,"Cle"
"1B","Ryan Howard",2700,"Phi@Atl 07:10PM ET",4.558,"Phi"
"C","Chris Stewart",2700,"Pit@Mil 07:10PM ET",4.226,"Pit"
"2B/3B","Aaron Hill",2700,"Bos@LAA 09:05PM ET",6.161,"Bos"
"3B","Brandon Snyder",2700,"Phi@Atl 07:10PM ET",3.045,"Atl"
"OF","Colby Rasmus",2700,"Hou@Det 07:10PM ET",6.631,"Hou"
"OF","Andrew Lambo",2700,"Oak@Cle 07:10PM ET",0.000,"Oak"
"1B/OF","Daniel Descalso",2700,"Col@NYM 07:10PM ET",4.750,"Col"
"C","Derek Norris",2700,"Cin@SD 08:40PM ET",5.784,"SD"
"2B/3B","Gordon Beckham",2700,"Phi@Atl 07:10PM ET",6.255,"Atl"
"1B/3B","Brett Wallace",2700,"Cin@SD 08:40PM ET",3.780,"SD"
"OF","Billy Burns",2700,"Oak@Cle 07:10PM ET",5.753,"Oak"
"SS","Eduardo Escobar",2700,"CWS@Min 07:10PM ET",5.065,"Min"
"C","John Ryan Murphy",2700,"CWS@Min 07:10PM ET",1.364,"Min"
"2B/3B","Phil Gosselin",2700,"Ari@LAD 09:10PM ET",3.041,"Ari"
"C","Bryan Holaday",2700,"KC@Tex 08:05PM ET",5.300,"Tex"
"C","James McCann",2700,"Hou@Det 07:10PM ET",4.787,"Det"
"2B","Dilson Herrera",2700,"Col@NYM 07:10PM ET",0,"NYM"
"OF","Rusney Castillo",2700,"Bos@LAA 09:05PM ET",1.778,"Bos"
"3B","Hector Olivera",2700,"Phi@Atl 07:10PM ET",4.000,"Atl"
"C","Brayan Pena",2600,"StL@Mia 07:10PM ET",1.250,"StL"
"C","Rene Rivera",2600,"Col@NYM 07:10PM ET",5.533,"NYM"
"OF","Jeff Francoeur",2600,"Phi@Atl 07:10PM ET",4.651,"Atl"
"OF","Carlos Gomez",2600,"Hou@Det 07:10PM ET",5.962,"Hou"
"OF","Sam Fuld",2600,"Oak@Cle 07:10PM ET",0,"Oak"
"C","Bryan Anderson",2600,"Oak@Cle 07:10PM ET",0,"Oak"
